session_id,audio_segment_id,source_asr_sentence_id,start_ms,end_ms,duration_ms,text_clean,audio_source_type,speaker_role,asr_quality,host_speech_usable,exclusion_reason,word_confidence_avg,word_confidence_min,word_count,speech_rate_chars_per_sec,pause_before_ms,pause_after_ms,volume_rms,volume_dbfs,peak_dbfs,emphasis_label,prosody_measure_status,evidence_ref,completion_status
latest_live_09,latest_live_09-A000142,142,641620,643020,1400,私密瑜伽也可以！,unknown_audio,unknown,low,false,unstable_word_confidence,0.594,0.056,4,5.71,280,740,0.031293,-30.09,-10.02,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,partial
latest_live_09,latest_live_09-A000143,143,643760,644680,920,OK，好！,host_speech,probable_host,high,true,,0.799,0.642,2,5.43,740,240,0.035047,-29.11,-9.87,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000144,144,644920,648840,3920,你姐妹说：“老师，我现在月经开始少了，要提前练习了。,host_speech,probable_host,high,true,,0.807,0.028,14,6.63,240,40,0.02787,-31.1,-7.47,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000145,145,648880,655560,6680,”当然，如果你发现你以前四天、五天，现在两天、三天了，那你就要赶紧了，证明身体在给你发信号了。,host_speech,probable_host,high,true,,0.916,0.006,25,7.04,40,280,0.028018,-31.05,-12.96,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000146,146,655840,661560,5720,所以现在练，我有、我有、我有真的很多学员就是已经两三年停掉了。,host_speech,probable_host,high,true,,0.97,0.819,18,5.42,280,780,0.032928,-29.65,-12.71,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000147,147,662340,667820,5480,结果呢，跟着老师练习，呵呵，哎，怎么亲戚又来了？,host_speech,probable_host,high,true,,0.883,0.392,11,4.38,780,600,0.04081,-27.78,-10.42,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000148,148,668420,669380,960,哈，懂的啊。,host_speech,probable_host,high,true,,0.881,0.621,4,6.25,600,600,0.035019,-29.11,-12.76,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000149,149,669980,673180,3200,然后呢，有漏的姐妹练多长时间？,host_speech,probable_host,high,true,,0.983,0.917,9,4.69,600,440,0.044482,-27.04,-10.48,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000150,150,673620,681580,7960,漏的要看你的情况，因为漏尿它有三种，有的是压迫性的，有些是急迫性的，有些是混合性的。,host_speech,probable_host,high,true,,0.977,0.825,24,5.28,440,320,0.033704,-29.45,-9.67,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000151,151,681900,687940,6040,哈，在这里我们不能讲，因为这个涉及到那个什么、那个什么，呵呵，嗯，不能讲。,host_speech,probable_host,high,true,,0.932,0.386,17,6.13,320,320,0.036289,-28.8,-11.79,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000152,152,688260,691420,3160,但是我告诉你，只要是咳嗽漏。,host_speech,probable_host,high,true,,0.919,0.607,5,4.43,320,610,0.043376,-27.26,-10.55,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000153,153,692030,695390,3360,都是盆底肌出了问题了，你这样想知道吧？,host_speech,probable_host,high,true,,0.843,0.088,11,5.65,610,360,0.034391,-29.27,-12.14,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000154,154,695750,696430,680,嗯，好。,host_speech,probable_host,high,true,,0.996,0.994,2,5.88,360,160,0.030436,-30.33,-14.49,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000155,155,696590,707790,11200,那么，所以大家看一下，你看这边这些全是我跟国外的老师啊，有瑞士的、有美国的、有西班牙的、有俄罗斯的，然后有澳洲的。,host_speech,probable_host,high,true,,0.991,0.967,30,5.09,160,320,0.042677,-27.4,-10.42,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000156,156,708110,717830,9720,然后呢，这些国际大师全部都是非常顶顶牛，每个人都是在自己的领域，有的人是擅长这个青春期的，有些人擅长的是亲密关系的。,host_speech,probable_host,high,true,,0.901,0.093,27,5.97,320,340,0.030512,-30.31,-12.65,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000157,157,718170,723810,5640,有些擅长的是女性能量的，有些擅长的是盆底肌训练的，好，都是一些大咖、大师来的。,host_speech,probable_host,medium,true,,0.753,0.005,21,6.91,340,240,0.026081,-31.67,-15.39,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000158,158,724050,728450,4400,所以这些学习的东西，我想通过一种什么样的方式可以分享给到大家？,host_speech,probable_host,high,true,,0.992,0.922,14,7.05,240,280,0.024015,-32.39,-19.56,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000159,159,728730,732010,3280,就是你们可以进到我的内部群里面来，粉丝群里面来哈。,host_speech,probable_host,high,true,,0.994,0.972,15,7.62,280,440,0.01999,-33.98,-14.65,low_volume_or_pause,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000160,160,732450,734570,2120,ok，好，来，我们继续来去练习啊。,host_speech,probable_host,high,true,,0.88,0.006,9,8.02,440,280,0.0505,-25.93,-10.21,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000161,161,734850,739130,4280,啊，有姐妹说，老师，我就是刚开始有点噗噗的声音，有点失落。,host_speech,probable_host,high,true,,0.978,0.894,14,6.78,280,160,0.042257,-27.48,-11.02,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000162,162,739290,747610,8320,嗯，确实是，如果我们有噗噗的声音的时候，或者当我们发现我们控制不住会漏的时候，你会突然觉得好像自己变老了。,host_speech,probable_host,high,true,,0.974,0.848,25,6.37,160,380,0.028071,-31.03,-13.43,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000163,163,747990,754390,6400,你突然觉得自己没用，你会突然就觉得有种好像没有那么自信了，你会觉得有一种挫败感。,host_speech,probable_host,high,true,,0.879,0.041,20,6.25,380,240,0.024659,-32.16,-17.17,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000164,164,754630,760030,5400,所以这个时候，咱们练习的紧致、练习上提、练习包裹，就是非常重要的。,host_speech,probable_host,high,true,,0.918,0.155,15,6.11,240,240,0.023458,-32.59,-16.42,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000165,165,760270,764350,4080,所以来，没有球球的姐妹们，一号链接给自己准备一个球球！,host_speech,probable_host,high,true,,0.987,0.943,15,6.62,240,240,0.025615,-31.83,-13.96,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000166,166,764590,771590,7000,不知道怎么练习的，拍了一号链接过后，你们就可以免费领取到20节老师的视频课程，教你们怎么练习。,host_speech,probable_host,high,true,,0.993,0.946,24,6.71,240,330,0.027083,-31.35,-8.42,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000167,167,771920,776440,4520,不用担心，在我这里有人帮、有人教、有人带、有人支持你。,host_speech,probable_host,high,true,,0.978,0.842,13,5.97,330,280,0.029254,-30.68,-8.25,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000168,168,776720,783240,6520,你不是一个人在瞎练，你不是一个人在乱加，你不是跟着网上的那些碎片化的一些博主去练习。,host_speech,probable_host,high,true,,0.96,0.68,24,6.44,280,80,0.0311,-30.14,-6.52,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000169,169,783320,788760,5440,你是真正的跟着私密瑜伽的创始人南希老师本人来亲自带你，亲自去学习。,host_speech,probable_host,high,true,,0.854,0.033,18,6.07,80,240,0.025218,-31.97,-10.73,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000170,170,789000,795000,6000,我会一个动作一个动作的慢给你们去解析，然后怎么让大家真正的通过训练就可以拿结果。,host_speech,probable_host,high,true,,0.971,0.681,19,6.67,240,280,0.026697,-31.47,-15.48,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000171,171,795280,800480,5200,咱们不是挂羊头买狗肉，不是说今天你买了一个球，结果过来过后给你卖一堆的产品。,host_speech,probable_host,high,true,,0.976,0.562,22,7.31,280,120,0.030389,-30.35,-15.22,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000172,172,800600,802960,2360,没有的，我们就是训练、训练、训练。,host_speech,probable_host,high,true,,0.991,0.963,7,7.2,120,280,0.024269,-32.3,-15.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000173,173,803240,809000,5760,你们想训练的就来找我，想练好私密的就来找我，想通过运动改变自己的就来找我。,host_speech,probable_host,high,true,,0.982,0.841,24,6.42,280,120,0.030599,-30.29,-14.51,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000174,174,809120,812400,3280,我在老师这里，我教大家的实打实的全是训练方法。,host_speech,probable_host,high,true,,0.841,0.006,14,7.01,120,290,0.025959,-31.71,-14.09,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000175,175,812690,815810,3120,因为我十几年的时间就只干这个训练这件事情。,host_speech,probable_host,high,true,,0.959,0.656,9,6.73,290,360,0.018236,-34.78,-18.79,low_volume_or_pause,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
latest_live_09,latest_live_09-A000176,176,816170,820010,3840,啊，所以说大家在老师这里，你们是真的学功夫的，学干货的啊。,host_speech,probable_host,high,true,,0.966,0.817,15,7.55,360,640,0.024063,-32.37,-14.17,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/asr_raw/latest_live_09_asr_result.json,passed
