priority_rank,priority_score,session_id,review_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,review_reason,evidence_refs,current_ai_status,suggested_review_action,completion_status
1245,45,latest_live_02,latest_live_02-RL00295,latest_live_02-SEM0149-000003917190,latest_live_02-COM00295,3900000,01:05:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1246,45,latest_live_02,latest_live_02-RL00299,latest_live_02-SEM0149-000003917190,latest_live_02-COM00299,3900000,01:05:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1247,45,latest_live_02,latest_live_02-RL00492,latest_live_02-SEM0149-000003917190,latest_live_02-COM00492,3900000,01:05:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1248,45,latest_live_02,latest_live_02-RL00293,latest_live_02-SEM0154-000004034810,latest_live_02-COM00293,4020000,01:07:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1249,45,latest_live_02,latest_live_02-RL00494,latest_live_02-SEM0154-000004034810,latest_live_02-COM00494,4020000,01:07:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1250,45,latest_live_02,latest_live_02-RL00303,latest_live_02-SEM0155-000004092470,latest_live_02-COM00303,4080000,01:08:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1251,45,latest_live_02,latest_live_02-RL00371,latest_live_02-SEM0156-000004145970,latest_live_02-COM00371,4140000,01:09:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1252,45,latest_live_02,latest_live_02-RL00435,latest_live_02-SEM0160-000004264420,latest_live_02-COM00435,4260000,01:11:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1253,45,latest_live_02,latest_live_02-RL00321,latest_live_02-SEM0169-000004460130,latest_live_02-COM00321,4440000,01:14:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1254,45,latest_live_02,latest_live_02-RL00429,latest_live_02-SEM0169-000004460130,latest_live_02-COM00429,4440000,01:14:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1255,45,latest_live_02,latest_live_02-RL00488,latest_live_02-SEM0169-000004460130,latest_live_02-COM00488,4440000,01:14:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1256,45,latest_live_02,latest_live_02-RL00372,latest_live_02-SEM0178-000004652320,latest_live_02-COM00372,4620000,01:17:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1257,45,latest_live_02,latest_live_02-RL00437,latest_live_02-SEM0185-000004812730,latest_live_02-COM00437,4800000,01:20:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1258,45,latest_live_02,latest_live_02-RL00447,latest_live_02-SEM0185-000004812730,latest_live_02-COM00447,4800000,01:20:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1259,45,latest_live_02,latest_live_02-RL00485,latest_live_02-SEM0185-000004812730,latest_live_02-COM00485,4800000,01:20:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1260,45,latest_live_02,latest_live_02-RL00379,latest_live_02-SEM0186-000004872110,latest_live_02-COM00379,4860000,01:21:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1261,45,latest_live_02,latest_live_02-RL00432,latest_live_02-SEM0186-000004872110,latest_live_02-COM00432,4860000,01:21:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1262,45,latest_live_02,latest_live_02-RL00464,latest_live_02-SEM0186-000004872110,latest_live_02-COM00464,4860000,01:21:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1263,45,latest_live_02,latest_live_02-RL00380,latest_live_02-SEM0189-000004992320,latest_live_02-COM00380,4980000,01:23:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1264,45,latest_live_02,latest_live_02-RL00346,latest_live_02-SEM0192-000005058980,latest_live_02-COM00346,5040000,01:24:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1265,45,latest_live_02,latest_live_02-RL00365,latest_live_02-SEM0192-000005058980,latest_live_02-COM00365,5040000,01:24:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1266,45,latest_live_02,latest_live_02-RL00368,latest_live_02-SEM0192-000005058980,latest_live_02-COM00368,5040000,01:24:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1267,45,latest_live_02,latest_live_02-RL00405,latest_live_02-SEM0192-000005058980,latest_live_02-COM00405,5040000,01:24:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1268,45,latest_live_02,latest_live_02-RL00326,latest_live_02-SEM0199-000005177070,latest_live_02-COM00326,5160000,01:26:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1269,45,latest_live_02,latest_live_02-RL00312,latest_live_02-SEM0202-000005232580,latest_live_02-COM00312,5220000,01:27:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1270,45,latest_live_02,latest_live_02-RL00327,latest_live_02-SEM0202-000005232580,latest_live_02-COM00327,5220000,01:27:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1271,45,latest_live_02,latest_live_02-RL00385,latest_live_02-SEM0202-000005232580,latest_live_02-COM00385,5220000,01:27:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1272,45,latest_live_02,latest_live_02-RL00309,latest_live_02-SEM0203-000005296430,latest_live_02-COM00309,5280000,01:28:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1273,45,latest_live_02,latest_live_02-RL00389,latest_live_02-SEM0203-000005296430,latest_live_02-COM00389,5280000,01:28:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1274,45,latest_live_02,latest_live_02-RL00466,latest_live_02-SEM0203-000005296430,latest_live_02-COM00466,5280000,01:28:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1275,45,latest_live_02,latest_live_02-RL00315,latest_live_02-SEM0205-000005358940,latest_live_02-COM00315,5340000,01:29:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1276,45,latest_live_02,latest_live_02-RL00474,latest_live_02-SEM0205-000005358940,latest_live_02-COM00474,5340000,01:29:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1277,45,latest_live_02,latest_live_02-RL00305,latest_live_02-SEM0207-000005455560,latest_live_02-COM00305,5400000,01:30:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1278,45,latest_live_02,latest_live_02-RL00322,latest_live_02-SEM0207-000005455560,latest_live_02-COM00322,5400000,01:30:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1279,45,latest_live_02,latest_live_02-RL00323,latest_live_02-SEM0207-000005455560,latest_live_02-COM00323,5400000,01:30:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1280,45,latest_live_02,latest_live_02-RL00499,latest_live_02-SEM0207-000005455560,latest_live_02-COM00499,5400000,01:30:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1281,45,latest_live_02,latest_live_02-RL00308,latest_live_02-SEM0211-000005526950,latest_live_02-COM00308,5520000,01:32:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1282,45,latest_live_02,latest_live_02-RL00345,latest_live_02-SEM0211-000005526950,latest_live_02-COM00345,5520000,01:32:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1283,45,latest_live_02,latest_live_02-RL00470,latest_live_02-SEM0211-000005526950,latest_live_02-COM00470,5520000,01:32:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
1284,45,latest_live_02,latest_live_02-RL00311,latest_live_02-SEM0213-000005608540,latest_live_02-COM00311,5580000,01:33:00,reply_arbitration_sample,topic_related_not_causal_needs_spot_check,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,topic_related_not_causal,spot_check_original_video_before_using_rule,pending_human_review
