bridge_id,field_type,lesson_id,source_type,source_quote,timecode,bridge_note,review_flag
B12859,常见问题/异议处理素材,L0517,qa,我说为什么,01:33:18.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12860,常见问题/异议处理素材,L0517,qa,为什么男人不那么,01:33:56.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12861,常见问题/异议处理素材,L0517,qa,但是是不是,01:34:49.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12862,常见问题/异议处理素材,L0517,qa,这种是不是现在的感觉,01:35:00.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12863,常见问题/异议处理素材,L0517,qa,是不是要让我们,01:35:36.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12864,常见问题/异议处理素材,L0517,qa,为什么讲到这个呢,01:37:02.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12865,常见问题/异议处理素材,L0517,qa,能不能再给我拿一点,01:38:03.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12866,常见问题/异议处理素材,L0517,qa,你们可能也不怎么用,01:38:08.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12867,常见问题/异议处理素材,L0517,qa,为什么要给你们上卵,01:41:39.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12868,常见问题/异议处理素材,L0517,qa,为什么我们的贵妃娘娘,01:42:11.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12869,常见问题/异议处理素材,L0517,qa,你们是不是,01:42:29.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12870,常见问题/异议处理素材,L0517,qa,是不是,01:42:50.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12871,常见问题/异议处理素材,L0517,qa,也没有问题,01:47:02.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12872,常见问题/异议处理素材,L0517,qa,所有的复刻方面的问题的,01:49:52.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12873,常见问题/异议处理素材,L0517,qa,是不是398,01:50:36.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12874,常见问题/异议处理素材,L0517,qa,是不是那意思,01:52:50.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12875,常见问题/异议处理素材,L0517,qa,你们能不能写214合,01:52:59.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12876,常见问题/异议处理素材,L0517,qa,咱能不能背货,01:53:07.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12877,常见问题/异议处理素材,L0517,qa,但是没有怎么办,01:54:39.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12878,常见问题/异议处理素材,L0517,qa,是不是开始要,01:57:53.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12879,常见问题/异议处理素材,L0517,qa,是不是非常漂亮,01:59:12.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12880,常见问题/异议处理素材,L0517,qa,前段時間我們是不是已經,02:01:35.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12881,常见问题/异议处理素材,L0517,qa,是不是接龍了好多的,02:03:13.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12882,常见问题/异议处理素材,L0517,qa,你陰地是不是很飽滿,02:04:51.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12883,常见问题/异议处理素材,L0517,qa,是不是按摩,02:07:11.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12884,常见问题/异议处理素材,L0517,qa,然後他會把如何使用發給大家,02:09:13.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12885,常见问题/异议处理素材,L0517,qa,無論如何,02:10:44.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12886,常见问题/异议处理素材,L0517,qa,是不是已經迫不及待的,02:12:33.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12887,常见问题/异议处理素材,L0517,qa,是不是很多人都已經,02:12:44.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12888,常见问题/异议处理素材,L0517,qa,是不是很傷頭,02:14:43.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12889,常见问题/异议处理素材,L0517,qa,而且我告诉大家怎么用,02:17:15.310,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12890,常见问题/异议处理素材,L0517,qa,你们要知道怎么用才是最好的,02:17:18.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12891,常见问题/异议处理素材,L0517,qa,是不是 你可以,02:18:24.590,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12892,常见问题/异议处理素材,L0517,qa,是不是,02:18:35.990,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12893,常见问题/异议处理素材,L0517,qa,是不是,02:18:41.750,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12894,常见问题/异议处理素材,L0517,qa,是不是,02:18:42.590,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12895,常见问题/异议处理素材,L0517,qa,你怎么能称得上是咱家的人,02:20:20.790,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12896,常见问题/异议处理素材,L0517,qa,是不是就像等老师的毛毛,02:20:44.390,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12897,常见问题/异议处理素材,L0517,qa,为什么,02:20:53.270,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12898,常见问题/异议处理素材,L0517,qa,因为我要教你们怎么使用,02:20:53.750,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12899,常见问题/异议处理素材,L0517,qa,但是不是拿来你烧炖肉的,02:22:56.430,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12900,常见问题/异议处理素材,L0517,qa,你看点上是不是很有氛围感,02:23:05.190,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12901,常见问题/异议处理素材,L0517,qa,是不是都知道老师有这个东西,02:23:46.550,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12902,常见问题/异议处理素材,L0517,qa,怎么用呢,02:24:08.510,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12903,常见问题/异议处理素材,L0517,qa,怎么用呢,02:24:57.470,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12904,常见问题/异议处理素材,L0517,qa,怎么使用这个毛材是最大的作用的,02:25:04.830,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12905,常见问题/异议处理素材,L0517,qa,然后我们怎么用呢,02:25:20.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12906,常见问题/异议处理素材,L0517,qa,来看一下怎么操作,02:25:46.710,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12907,常见问题/异议处理素材,L0517,qa,是不是,02:27:57.010,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12908,常见问题/异议处理素材,L0517,qa,是不是初恋的时候,02:28:00.890,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12909,常见问题/异议处理素材,L0517,qa,然后是不是这个时候,02:29:01.780,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12910,常见问题/异议处理素材,L0517,qa,所以怎么拍呢,02:29:28.340,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12911,常见问题/异议处理素材,L0517,qa,我会给你们上整套手法怎么操作,02:30:53.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12912,常见问题/异议处理素材,L0517,qa,怎么使用,02:31:16.540,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12913,常见问题/异议处理素材,L0517,qa,怎么按摩身体的敏感点,02:31:17.260,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12914,常见问题/异议处理素材,L0517,qa,怎么去触摸,02:31:18.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12915,常见问题/异议处理素材,L0517,qa,怎么去开发它,02:31:19.540,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12916,常见问题/异议处理素材,L0517,qa,你现在摸你的皮肤是不是丝绸一样的,02:31:56.380,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12917,常见问题/异议处理素材,L0517,qa,你的皮肤怎么那么嫩,02:32:20.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12918,常见问题/异议处理素材,L0517,qa,老师你皮肤怎么滑,02:35:30.100,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12919,常见问题/异议处理素材,L0517,qa,就觉得这个女生怎么会有种,02:36:03.540,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12920,常见问题/异议处理素材,L0517,qa,怎么不容易成啊,02:36:12.860,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B12921,常见问题/异议处理素材,L0517,qa,怎么用光一套手法的,02:38:40.780,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
