term,lesson_id,source_quote,timecode,definition_or_context,review_flag
冥想,L1439,一个是我们呼吸带动的和冥想,00:18:54.600,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1439,大家知道我们的盆底肌是受缩的,00:26:21.550,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1440,也跟我們的今天的課程呼吸有關係,00:08:03.410,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1440,是我們男性私密瑜伽的,00:08:35.410,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1440,你的盆底肌也會動不了,00:45:05.650,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1440,去做一下這樣按摩,00:47:13.650,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1441,你的盆底肌就會被動發生變化,00:31:09.840,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1441,今天我們還沒有用到把呼吸加進去,00:56:35.170,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1441,私密瑜伽所有的動作,01:09:39.540,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1442,去進行我們私密瑜伽的一個訓練,00:01:40.360,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1442,因為我們要練盆底肌對不對,00:06:11.280,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1442,所以我們要配合著呼吸,00:23:05.340,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1442,第二個的話我們就要多做按摩了,01:03:59.670,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1443,所以當你去按摩的時候,00:32:07.140,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1443,對 讓你的呼吸變得平穩下來,00:56:38.120,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1443,接下來我們做一個簡單的冥想,01:00:59.020,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1443,將近一下你的盆底肌肉,01:21:46.770,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1443,我們一定要把私密瑜伽,01:23:30.660,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1444,好吗 所以晚上的课程,00:01:23.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1444,做练习 特别是后面做呼吸的话呢,00:03:05.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1444,因为私密瑜伽的话,00:07:29.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1444,感受到你的盆底肌完全的放松,00:21:27.820,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1444,就可以多去做一些身體的撫摸按摩呀,00:59:13.810,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1445,今天第三天的课程了 是不是,00:01:41.240,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1445,一 四 加上呼吸,00:09:00.940,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1445,它的整个过程中 它就会带动你的盆底肌,00:20:02.240,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1445,我叫用个私密瑜伽球,01:57:09.150,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1446,所以練習私密瑜伽的話,00:04:25.210,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1446,是把盆底肌拎起來,00:06:31.690,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1446,用呼吸來去帶動的話,00:17:03.300,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1446,瓶道在通過這樣子按摩以後,01:20:04.410,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1447,我們要練習呼吸了,00:00:56.210,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1447,對 讓你的會音盆底肌,00:07:50.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1447,它會帶入冥想或盡心的過程,00:30:52.680,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1447,在身體裡面給你按摩,00:39:47.610,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1448,"嗯,就是每天晚上的这个课程啊,",00:03:29.380,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1448,"所以大家来到私密瑜伽的话呢,",00:10:03.790,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1448,"就一定是要呼吸通畅,",00:17:13.380,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1448,"它一类边的盆底肌都会摔了快一些,",00:22:51.410,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1449,對於呼吸這坦課程來說,00:02:21.000,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1449,很多休息的人都是呼吸冥想,00:03:02.000,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1449,那我们要把这里去按摩,01:05:14.910,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1449,那私密瑜伽是一個身體,02:25:09.500,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1450,然後你的盆底肌呢,00:43:32.260,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1450,所以說私密瑜伽的話,00:49:38.450,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1450,按摩一下按摩一下,00:55:21.040,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1450,我們跟呼吸就磕睡,01:03:39.780,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1450,還有包括後面我們的連花冥想,01:04:47.620,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1451,欢迎大家来到我们第六天的课程,00:00:49.650,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1451,第四节课我们学习了呼吸,00:03:05.850,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1451,你看在私密瑜伽的过程中,00:04:58.170,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1451,越来越多的人喜欢上冥想呢,00:13:21.450,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1451,如果有按摩有刺激的状态下,01:10:08.560,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1452,加上的是垃圾节课程,00:02:14.230,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1452,三维呼吸连花明晓,00:03:00.830,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1452,盆底肌它是放松的状态,00:11:11.830,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1452,按摩一下整个胸部的这些这些组织就可以了,01:55:33.760,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1452,其实可以练习私密瑜伽入球的,02:11:03.460,从课程原文上下文提取，需人工补充准确定义,needs_human_review
冥想,L1452,啊连花冥想是张开的试吸还是呼,02:14:39.360,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1453,你的整個的盆底肌,00:37:20.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1453,經常練我們的腐蝕的呼吸,00:38:21.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1453,練我們的私密瑜伽,00:38:23.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1453,老师讲这样课程的内容的,01:06:52.810,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密训练,L1453,我们在做私密训练的时候,01:16:32.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1453,我会建议你多做一下这里的按摩,01:46:39.370,从课程原文上下文提取，需人工补充准确定义,needs_human_review
两性关系,L1453,我只能说在两性关系当中,02:03:46.890,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1454,来感受一下你的盆底肌,00:09:24.310,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1454,所以从大家开始要去练习私密瑜伽,00:11:16.990,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1454,在我们的阴道内去帮我们去按摩,00:30:08.650,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1454,教会你们如何通过呼吸来去,00:46:33.490,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1454,我们只在课程当中作为课程道具,00:50:14.970,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密训练,L1454,什么叫真正的私密训练,00:57:02.530,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1457,和藍星老師一起魅力喚醒私密瑜伽,00:00:05.290,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1457,接下來老師要帶大家通過呼吸,00:05:53.410,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1457,可以来到老师的课程当中,00:43:30.590,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密训练,L1457,所以如果大家想要跟老师学习私密训练,00:44:03.470,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1461,老师是做私密瑜伽的,00:04:16.880,从课程原文上下文提取，需人工补充准确定义,needs_human_review
课程,L1461,去上过一堂生理卫生的课程,00:05:59.200,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1461,专门有人给他按摩,00:42:47.000,从课程原文上下文提取，需人工补充准确定义,needs_human_review
呼吸,L1461,是有很多呼吸受伸的方法,02:34:02.510,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1462,私密瑜伽的訓練以外,00:06:15.890,从课程原文上下文提取，需人工补充准确定义,needs_human_review
按摩,L1462,陰地頭上給它按摩,00:31:41.520,从课程原文上下文提取，需人工补充准确定义,needs_human_review
私密瑜伽,L1464,35期21天私密瑜伽训练营的,00:02:55.160,从课程原文上下文提取，需人工补充准确定义,needs_human_review
盆底肌,L1465,产后是要做盆底肌恢复的,00:43:58.930,从课程原文上下文提取，需人工补充准确定义,needs_human_review
