session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,courseware_interaction,action_observation_status,action_confidence,speaking_rate_chars_per_sec,pause_before_ms,pause_after_ms,prosody_label,volume_change,prosody_status,evidence_ref,completion_status
latest_live_08,latest_live_08-SEM0131-000003111840,3111840,3131770,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.96,338,386,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0132-000003132090,3132090,3157590,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.29,265,265,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0133-000003157910,3157910,3161390,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.61,320,280,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0134-000003192920,3192920,3210000,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.59,300,292.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0135-000003210450,3210450,3250850,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.46,1101.7,1098.3,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0136-000003251280,3251280,3266520,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.39,267.5,240,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0137-000003266840,3266840,3291790,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.62,262,334,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0138-000003292470,3292470,3313210,speaking with hand gestures,engaged,camera,standing,"pointing, open palm",none,observed_by_qwen_vl_window,0.98,6.04,505,395,neutral,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0012_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0139-000003313450,3313450,3350660,speaking with hand gestures,engaged,camera,standing,"pointing, open palm",none,observed_by_qwen_vl_window,0.98,6.32,302.5,412.5,neutral,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0012_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0140-000003351340,3351340,3371390,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.04,432.5,332.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0141-000003371670,3371670,3390190,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.68,220,230,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0142-000003390510,3390510,3410570,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.03,245,225,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0143-000003410810,3410810,3429570,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.32,190,180,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0144-000003429770,3429770,3438230,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.25,225,235,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0145-000003438470,3438470,3461910,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.65,130,267.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0146-000003462700,3462700,3490260,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.06,305,193.3,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0147-000003490380,3490380,3511170,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.21,247.5,237.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0148-000003511250,3511250,3525810,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.02,410,470,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0149-000003526130,3526130,3538770,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.57,260,250,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0150-000003539610,3539610,3555870,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.96,225,295,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0151-000003556270,3556270,3564590,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.25,290,250,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0152-000003564830,3564830,3580850,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.33,545,575,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0153-000003581210,3581210,3596410,手持物品，吹出一个大泡泡。,微笑，表情生动,镜头方向,站立，身体微微前倾,右手持物品，左手辅助吹泡泡,无明显交互,observed_by_qwen_vl_window,0.95,6.08,280,270,活泼,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0013_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0154-000003596730,3596730,3616710,手持物品，吹出一个大泡泡。,微笑，表情生动,镜头方向,站立，身体微微前倾,右手持物品，左手辅助吹泡泡,无明显交互,observed_by_qwen_vl_window,0.95,6.83,315,305,活泼,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0013_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0155-000003616990,3616990,3642380,手持物品，吹出一个大泡泡。,微笑，表情生动,镜头方向,站立，身体微微前倾,右手持物品，左手辅助吹泡泡,无明显交互,observed_by_qwen_vl_window,0.95,5.54,277.5,297.5,活泼,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0013_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0156-000003642740,3642740,3657180,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.61,280,320,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0157-000003657700,3657700,3683140,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.9,280,240,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0158-000003683460,3683460,3693150,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,8.14,352.5,312.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0159-000003693310,3693310,3721130,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.79,332,364,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0160-000003721450,3721450,3730530,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.96,280,240,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0161-000003730690,3730690,3760420,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.45,195.7,1694.3,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0162-000003771070,3771070,3816140,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.35,3536,1430,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0163-000003816260,3816260,3833260,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.39,248,4450,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0164-000003866570,3866570,3879490,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.33,2405,270,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0165-000003879770,3879770,3885330,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.35,280,300,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_08,latest_live_08-SEM0166-000003885690,3885690,3903640,speaking and gesturing,engaged and smiling,camera,standing,pointing and open-handed gestures,none,observed_by_qwen_vl_window,0.98,6.29,686,686,clear_and_enthusiastic,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0014_qwen-vl-plus.json,passed
latest_live_08,latest_live_08-SEM0167-000003904000,3904000,3910480,speaking and gesturing,engaged and smiling,camera,standing,pointing and open-handed gestures,none,observed_by_qwen_vl_window,0.98,7.41,200,130,clear_and_enthusiastic,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0014_qwen-vl-plus.json,passed
