priority_rank,priority_score,session_id,review_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,review_reason,evidence_refs,current_ai_status,suggested_review_action,completion_status
465,78,latest_live_01,MR-COURSE-latest_live_01-SEM0210-000005135670,latest_live_01-SEM0210-000005135670,,5135670,01:25:35,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
466,78,latest_live_01,MR-COURSE-latest_live_01-SEM0211-000005200440,latest_live_01-SEM0211-000005200440,,5200440,01:26:40,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
467,78,latest_live_01,MR-COURSE-latest_live_01-SEM0212-000005258220,latest_live_01-SEM0212-000005258220,,5258220,01:27:38,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
468,78,latest_live_01,MR-COURSE-latest_live_01-SEM0214-000005330040,latest_live_01-SEM0214-000005330040,,5330040,01:28:50,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
469,78,latest_live_01,MR-COURSE-latest_live_01-SEM0216-000005387710,latest_live_01-SEM0216-000005387710,,5387710,01:29:47,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
470,78,latest_live_01,MR-COURSE-latest_live_01-SEM0217-000005414890,latest_live_01-SEM0217-000005414890,,5414890,01:30:14,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
471,78,latest_live_01,MR-COURSE-latest_live_01-SEM0222-000005528520,latest_live_01-SEM0222-000005528520,,5528520,01:32:08,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
472,78,latest_live_01,MR-COURSE-latest_live_01-SEM0225-000005580480,latest_live_01-SEM0225-000005580480,,5580480,01:33:00,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
473,78,latest_live_01,MR-COURSE-latest_live_01-SEM0235-000005808550,latest_live_01-SEM0235-000005808550,,5808550,01:36:48,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
474,78,latest_live_01,MR-COURSE-latest_live_01-SEM0241-000005929380,latest_live_01-SEM0241-000005929380,,5929380,01:38:49,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
475,78,latest_live_02,MR-COURSE-latest_live_02-SEM0008-000000199700,latest_live_02-SEM0008-000000199700,,199700,00:03:19,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
476,78,latest_live_02,MR-COURSE-latest_live_02-SEM0009-000000233940,latest_live_02-SEM0009-000000233940,,233940,00:03:53,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
477,78,latest_live_02,MR-COURSE-latest_live_02-SEM0014-000000350240,latest_live_02-SEM0014-000000350240,,350240,00:05:50,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
478,78,latest_live_02,MR-COURSE-latest_live_02-SEM0017-000000423250,latest_live_02-SEM0017-000000423250,,423250,00:07:03,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
479,78,latest_live_02,MR-COURSE-latest_live_02-SEM0018-000000444100,latest_live_02-SEM0018-000000444100,,444100,00:07:24,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
480,78,latest_live_02,MR-COURSE-latest_live_02-SEM0021-000000505710,latest_live_02-SEM0021-000000505710,,505710,00:08:25,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
481,78,latest_live_02,MR-COURSE-latest_live_02-SEM0022-000000532630,latest_live_02-SEM0022-000000532630,,532630,00:08:52,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
482,78,latest_live_02,MR-COURSE-latest_live_02-SEM0023-000000564450,latest_live_02-SEM0023-000000564450,,564450,00:09:24,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
483,78,latest_live_02,MR-COURSE-latest_live_02-SEM0025-000000611150,latest_live_02-SEM0025-000000611150,,611150,00:10:11,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
484,78,latest_live_02,MR-COURSE-latest_live_02-SEM0027-000000701700,latest_live_02-SEM0027-000000701700,,701700,00:11:41,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
485,78,latest_live_02,MR-COURSE-latest_live_02-SEM0030-000000788610,latest_live_02-SEM0030-000000788610,,788610,00:13:08,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
486,78,latest_live_02,MR-COURSE-latest_live_02-SEM0031-000000871310,latest_live_02-SEM0031-000000871310,,871310,00:14:31,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
487,78,latest_live_02,MR-COURSE-latest_live_02-SEM0035-000001068580,latest_live_02-SEM0035-000001068580,,1068580,00:17:48,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
488,78,latest_live_02,MR-COURSE-latest_live_02-SEM0037-000001102930,latest_live_02-SEM0037-000001102930,,1102930,00:18:22,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
489,78,latest_live_02,MR-COURSE-latest_live_02-SEM0044-000001276910,latest_live_02-SEM0044-000001276910,,1276910,00:21:16,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
490,78,latest_live_02,MR-COURSE-latest_live_02-SEM0047-000001318480,latest_live_02-SEM0047-000001318480,,1318480,00:21:58,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
491,78,latest_live_02,MR-COURSE-latest_live_02-SEM0050-000001373230,latest_live_02-SEM0050-000001373230,,1373230,00:22:53,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
492,78,latest_live_02,MR-COURSE-latest_live_02-SEM0053-000001420540,latest_live_02-SEM0053-000001420540,,1420540,00:23:40,course_exact_alignment_source_missing,语义像课程讲解，但缺少可审计 direct source quote，不能算有效课程对应。,previous_pack_or_bridge_source_not_sufficient_for_exact_alignment,blocked_source_missing,补课程源包或人工标注该段课程依据；否则保持 blocked_source_missing。,blocked_source_limit
