lesson_id,file_type,file_name,source_path,expected_size_bytes,actual_size_bytes,expected_last_write_time,actual_last_write_time,exists,size_match,mtime_match,status,error
L1480,video,了解男性”性“感受--掌握”性“福人生2024-10-29213201.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\了解男性”性“感受--掌握”性“福人生2024-10-29213201.mp4,2989346997,2989346997,2025-11-28 13:28:00,2025-11-28 13:28:00,true,true,true,ok,
L1481,video,以爱为名。致敬母亲节2023-05-14231331.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\以爱为名。致敬母亲节2023-05-14231331.mp4,5207526904,5207526904,2025-11-29 17:47:39,2025-11-29 17:47:39,true,true,true,ok,
L1482,video,伴侣身体开发2024-05-06222624.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\伴侣身体开发2024-05-06222624.mp4,3577363909,3577363909,2025-11-29 14:15:49,2025-11-29 14:15:49,true,true,true,ok,
L1483,video,元炁脉轮呼吸2020-05-17212034(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\元炁脉轮呼吸2020-05-17212034(2).mp4,244467982,244467982,2025-11-29 17:09:54,2025-11-29 17:09:54,true,true,true,ok,
L1484,video,名器女人和性生理2021-01-24223705(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\名器女人和性生理2021-01-24223705(2).mp4,2034912036,2034912036,2025-11-29 16:32:15,2025-11-29 16:32:15,true,true,true,ok,
L1485,video,女神训练第一课脉轮呼吸_回看.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\女神训练第一课脉轮呼吸_回看.mp4,794347609,794347609,2025-11-29 15:27:35,2025-11-29 15:27:35,true,true,true,ok,
L1486,video,女神训练营先导第一课_回看(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\女神训练营先导第一课_回看(2).mp4,809802565,809802565,2025-11-29 15:36:24,2025-11-29 15:36:24,true,true,true,ok,
L1487,video,好爸爸工作坊2022-06-17220810(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\好爸爸工作坊2022-06-17220810(1).mp4,1555756461,1555756461,2025-11-29 18:13:38,2025-11-29 18:13:38,true,true,true,ok,
L1488,video,好爸爸工作坊2022-06-18215836(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\好爸爸工作坊2022-06-18215836(1).mp4,1095925563,1095925563,2025-11-29 16:08:39,2025-11-29 16:08:39,true,true,true,ok,
L1489,video,如何居家做盆底筋膜松解2024-05-09213232.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\如何居家做盆底筋膜松解2024-05-09213232.mp4,3012286571,3012286571,2025-11-29 14:07:11,2025-11-29 14:07:11,true,true,true,ok,
L1490,video,如何拥有高质量亲密关系2022-12-18230621(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\如何拥有高质量亲密关系2022-12-18230621(1).mp4,4643484258,4643484258,2025-11-29 16:07:49,2025-11-29 16:07:49,true,true,true,ok,
L1491,video,婚姻爱情保鲜有道------如何保持长久舒适的亲密关系2024-11-28213220.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\婚姻爱情保鲜有道------如何保持长久舒适的亲密关系2024-11-28213220.mp4,2174801852,2174801852,2025-11-28 13:43:10,2025-11-28 13:43:10,true,true,true,ok,
L1492,video,安妮小白盆底训练课2024-04-26213527.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\安妮小白盆底训练课2024-04-26213527.mp4,1322875938,1322875938,2025-11-29 15:00:47,2025-11-29 15:00:47,true,true,true,ok,
L1493,video,安妮私房话——女性花园九型2024-04-10222741.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\安妮私房话——女性花园九型2024-04-10222741.mp4,2465924312,2465924312,2025-11-29 13:06:59,2025-11-29 13:06:59,true,true,true,ok,
L1494,video,安妮私房话——小白盆底力量训练2024-04-11214121.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\安妮私房话——小白盆底力量训练2024-04-11214121.mp4,1517657021,1517657021,2025-11-29 12:20:41,2025-11-29 12:20:41,true,true,true,ok,
L1495,video,幸福门诊-好物使用专场答疑2024-05-24220230.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\幸福门诊-好物使用专场答疑2024-05-24220230.mp4,691030461,691030461,2025-11-28 20:11:44,2025-11-28 20:11:44,true,true,true,ok,
L1496,video,幸福门诊开播啦2024-05-23221124.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\幸福门诊开播啦2024-05-23221124.mp4,672053075,672053075,2025-11-28 19:16:19,2025-11-28 19:16:19,true,true,true,ok,
L1497,video,幸福门诊直播间2024-03-29220517.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\幸福门诊直播间2024-03-29220517.mp4,1850096509,1850096509,2025-11-29 12:42:24,2025-11-29 12:42:24,true,true,true,ok,
L1498,video,开发高潮幸福力2024-04-23215054.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\开发高潮幸福力2024-04-23215054.mp4,2837067936,2837067936,2025-11-29 14:05:21,2025-11-29 14:05:21,true,true,true,ok,
L1499,video,开发高潮幸福力(2)-2024-04-25203421.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\开发高潮幸福力(2)-2024-04-25203421.mp4,8231893,8231893,2025-11-29 13:42:52,2025-11-29 13:42:52,true,true,true,ok,
L1500,video,开营仪式2022-11-27203100(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\开营仪式2022-11-27203100(1).mp4,812745113,812745113,2025-11-29 16:38:08,2025-11-29 16:38:08,true,true,true,ok,
L1501,video,微微美业关爱女性健康公益行2021-11-13222348(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\微微美业关爱女性健康公益行2021-11-13222348(1).mp4,1997767086,1997767086,2025-11-29 18:22:24,2025-11-29 18:22:24,true,true,true,ok,
L1502,video,心理投射画蛇之性2021-02-03215056(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\心理投射画蛇之性2021-02-03215056(2).mp4,1174302264,1174302264,2025-11-29 15:56:17,2025-11-29 15:56:17,true,true,true,ok,
L1503,video,性生理与性健康2020-10-18215038(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\性生理与性健康2020-10-18215038(2).mp4,156015579,156015579,2025-11-29 18:14:07,2025-11-29 18:14:07,true,true,true,ok,
L1504,video,情爱蓝图测评分享2024-05-14220419.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情爱蓝图测评分享2024-05-14220419.mp4,2823552030,2823552030,2025-11-29 13:25:05,2025-11-29 13:25:05,true,true,true,ok,
L1505,video,情趣好物-暨第三期结业颁奖典礼2024-10-25215730.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情趣好物-暨第三期结业颁奖典礼2024-10-25215730.mp4,1877470680,1877470680,2025-11-28 12:35:26,2025-11-28 12:35:26,true,true,true,ok,
L1506,video,情趣好物-暨第四期结业颁奖典礼2024-11-25215516.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情趣好物-暨第四期结业颁奖典礼2024-11-25215516.mp4,1562126178,1562126178,2025-11-28 12:37:04,2025-11-28 12:37:04,true,true,true,ok,
L1507,video,情趣玩具总动员2024-05-20221028.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情趣玩具总动员2024-05-20221028.mp4,2986105215,2986105215,2025-11-29 15:27:42,2025-11-29 15:27:42,true,true,true,ok,
L1508,video,情趣玩具总动员2024-08-20220946.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情趣玩具总动员2024-08-20220946.mp4,2368893841,2368893841,2025-11-28 16:15:02,2025-11-28 16:15:02,true,true,true,ok,
L1509,video,情迷费洛蒙-月圆中秋夜2023-09-28231457.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\情迷费洛蒙-月圆中秋夜2023-09-28231457.mp4,4026247187,4026247187,2025-11-29 16:04:45,2025-11-29 16:04:45,true,true,true,ok,
L1510,video,成为自信且完整的你2024-04-14223326.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\成为自信且完整的你2024-04-14223326.mp4,2944657062,2944657062,2025-11-29 14:50:05,2025-11-29 14:50:05,true,true,true,ok,
L1511,video,成为自信且完整的你2024-04-21213650.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\成为自信且完整的你2024-04-21213650.mp4,506756705,506756705,2025-11-29 14:05:53,2025-11-29 14:05:53,true,true,true,ok,
L1512,video,成为自信且完整的你2024-05-13213815.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\成为自信且完整的你2024-05-13213815.mp4,585933340,585933340,2025-11-29 12:33:21,2025-11-29 12:33:21,true,true,true,ok,
L1513,video,我是超哥哥2021-03-09200120(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\我是超哥哥2021-03-09200120(2).mp4,307026244,307026244,2025-11-29 17:48:08,2025-11-29 17:48:08,true,true,true,ok,
L1514,video,我爱自己，是因为妈妈爱我2024-05-12223611.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\我爱自己，是因为妈妈爱我2024-05-12223611.mp4,5226210739,5226210739,2025-11-29 15:10:39,2025-11-29 15:10:39,true,true,true,ok,
L1515,video,房事养生16式_回看.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\房事养生16式_回看.mp4,962210296,962210296,2025-11-29 15:33:12,2025-11-29 15:33:12,true,true,true,ok,
L1516,video,抖2023-10-16123348.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\抖2023-10-16123348.mp4,184244160,184244160,2025-11-29 16:06:18,2025-11-29 16:06:18,true,true,true,ok,
L1517,video,抖(2)-2023-10-16124802.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\抖(2)-2023-10-16124802.mp4,13591742,13591742,2025-11-29 18:16:45,2025-11-29 18:16:45,true,true,true,ok,
L1518,video,教你打造少女体态2024-04-10212050.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\教你打造少女体态2024-04-10212050.mp4,1712165677,1712165677,2025-11-29 13:45:08,2025-11-29 13:45:08,true,true,true,ok,
L1519,video,教你打造少女体态2024-05-15192142.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\教你打造少女体态2024-05-15192142.mp4,3510154,3510154,2025-11-29 12:50:12,2025-11-29 12:50:12,true,true,true,ok,
L1520,video,教你打造少女体态(2)-2024-05-15213923.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\教你打造少女体态(2)-2024-05-15213923.mp4,2065056379,2065056379,2025-11-29 12:26:54,2025-11-29 12:26:54,true,true,true,ok,
L1521,video,无法抗拒的私密瑜伽2021-01-19213559(3).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\无法抗拒的私密瑜伽2021-01-19213559(3).mp4,1544091318,1544091318,2025-11-29 17:42:22,2025-11-29 17:42:22,true,true,true,ok,
L1522,video,日食期间能量转化2024-04-11165901.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\日食期间能量转化2024-04-11165901.mp4,151772,151772,2025-11-29 13:31:10,2025-11-29 13:31:10,true,true,true,ok,
L1523,video,日食期间能量转化(2)-2024-04-11205437.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\日食期间能量转化(2)-2024-04-11205437.mp4,2468153530,2468153530,2025-11-29 12:38:00,2025-11-29 12:38:00,true,true,true,ok,
L1524,video,春回万物生2023-02-18193259.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\春回万物生2023-02-18193259.mp4,142278132,142278132,2025-11-29 17:10:55,2025-11-29 17:10:55,true,true,true,ok,
L1525,video,春回万物生(2)-2023-02-18230555.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\春回万物生(2)-2023-02-18230555.mp4,5677691553,5677691553,2025-11-29 17:22:28,2025-11-29 17:22:28,true,true,true,ok,
L1526,video,春季好物，缤纷登场-澜心社会员好物分享2024-03-18215258.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\春季好物，缤纷登场-澜心社会员好物分享2024-03-18215258.mp4,849096414,849096414,2025-11-29 12:54:41,2025-11-29 12:54:41,true,true,true,ok,
L1527,video,春日焕新衣——新中式好物穿搭分享2024-03-17185635.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\春日焕新衣——新中式好物穿搭分享2024-03-17185635.mp4,5641097687,5641097687,2025-11-29 15:46:07,2025-11-29 15:46:07,true,true,true,ok,
L1528,video,正念面部瑜伽2024-10-25171334.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\正念面部瑜伽2024-10-25171334.mp4,3007451543,3007451543,2025-11-28 12:56:35,2025-11-28 12:56:35,true,true,true,ok,
L1529,video,正念面部瑜伽-沐洋老师2024-11-13215738.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\正念面部瑜伽-沐洋老师2024-11-13215738.mp4,2250815962,2250815962,2025-11-28 13:14:13,2025-11-28 13:14:13,true,true,true,ok,
L1530,video,法国女人不老的秘密2021-03-09202550(2).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\法国女人不老的秘密2021-03-09202550(2).mp4,3523986368,3523986368,2025-11-29 17:40:36,2025-11-29 17:40:36,true,true,true,ok,
L1531,video,液体避孕新时尚_回看.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\液体避孕新时尚_回看.mp4,143288059,143288059,2025-11-29 15:28:34,2025-11-29 15:28:34,true,true,true,ok,
L1532,video,潮姐带你解锁G点的秘密2024-06-18203329.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\潮姐带你解锁G点的秘密2024-06-18203329.mp4,207684303,207684303,2025-11-28 20:15:26,2025-11-28 20:15:26,true,true,true,ok,
L1533,video,潮姐带你解锁G点的秘密(3)-2024-06-18220812.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\潮姐带你解锁G点的秘密(3)-2024-06-18220812.mp4,563005357,563005357,2025-11-28 20:23:33,2025-11-28 20:23:33,true,true,true,ok,
L1534,video,澜心社-抖音三周年庆2024-10-02224518.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心社-抖音三周年庆2024-10-02224518.mp4,3831389723,3831389723,2025-11-28 15:20:50,2025-11-28 15:20:50,true,true,true,ok,
L1535,video,澜心社-电臀舞体验课2024-08-23210346(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心社-电臀舞体验课2024-08-23210346(1).mp4,812042073,812042073,2025-11-28 15:07:16,2025-11-28 15:07:16,true,true,true,ok,
L1536,video,澜心社·私密养护专场·绽放自信光芒2024-05-11224833.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心社·私密养护专场·绽放自信光芒2024-05-11224833.mp4,3913428051,3913428051,2025-11-29 14:55:39,2025-11-29 14:55:39,true,true,true,ok,
L1537,video,澜心社·私密养护专场·绽放自信光芒2024-07-10224646.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心社·私密养护专场·绽放自信光芒2024-07-10224646.mp4,3077470721,3077470721,2025-11-28 17:39:46,2025-11-28 17:39:46,true,true,true,ok,
L1538,video,澜心社·私密养护专场·绽放自信光芒.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心社·私密养护专场·绽放自信光芒.mp4,2501598136,2501598136,2025-11-28 18:29:05,2025-11-28 18:29:05,true,true,true,ok,
L1539,video,澜心社内部直播-花园九型2024-08-19221121.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心社内部直播-花园九型2024-08-19221121.mp4,2011252771,2011252771,2025-11-28 14:23:56,2025-11-28 14:23:56,true,true,true,ok,
L1540,video,澜心私密回春瑜伽2023-03-20220458.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心私密回春瑜伽2023-03-20220458.mp4,2850497868,2850497868,2025-11-29 18:06:02,2025-11-29 18:06:02,true,true,true,ok,
L1541,video,澜心私密瑜伽12月公开课2023-12-16085126(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心私密瑜伽12月公开课2023-12-16085126(1).mp4,1500452773,1500452773,2025-11-29 15:12:09,2025-11-29 15:12:09,true,true,true,ok,
L1542,video,澜心私密瑜伽12月公开课(2)-2023-12-16215625(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心私密瑜伽12月公开课(2)-2023-12-16215625(1).mp4,1650803647,1650803647,2025-11-29 14:39:08,2025-11-29 14:39:08,true,true,true,ok,
L1543,video,澜心私密瑜伽12月公开课(3)-2023-12-17091009(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心私密瑜伽12月公开课(3)-2023-12-17091009(1).mp4,2008483286,2008483286,2025-11-29 12:52:05,2025-11-29 12:52:05,true,true,true,ok,
L1544,video,澜心私密瑜伽12月公开课(4)-2023-12-17220702(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心私密瑜伽12月公开课(4)-2023-12-17220702(1).mp4,1765078419,1765078419,2025-11-29 14:20:45,2025-11-29 14:20:45,true,true,true,ok,
L1545,video,澜心私密瑜伽12月公开课(5)-2023-12-18091225(1).mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心私密瑜伽12月公开课(5)-2023-12-18091225(1).mp4,1751455457,1751455457,2025-11-29 13:04:00,2025-11-29 13:04:00,true,true,true,ok,
L1546,video,澜心私房话-闻香识女人2024-07-25224124.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\直播回放视频\澜心私房话-闻香识女人2024-07-25224124.mp4,6534214644,6534214644,2025-11-28 17:42:42,2025-11-28 17:42:42,true,true,true,ok,
